movieId,providerId,genres
1735,4,Drama|Romance
1740,84,Action|Drama
1742,295,Crime
1744,4,Action|Adventure|Thriller
1746,191,Comedy
1747,25,Comedy
1748,25,Adventure|Film-Noir|Sci-Fi|Thriller
1749,470,Drama|Romance|Thriller
1750,188,Adventure|Children|Fantasy|Sci-Fi
1752,311,Action|Crime|Thriller
1753,15,Comedy
1754,110,Crime|Drama|Fantasy|Thriller
1755,471,Comedy|Romance
1760,472,Comedy
1762,473,Action|Horror|Sci-Fi
1764,474,Comedy|Thriller
1770,475,Crime|Romance|Thriller
1772,15,Action|Comedy|Musical
1776,191,Drama
1779,110,Sci-Fi|Thriller
1783,11,Crime|Drama|Mystery|Romance|Thriller
1784,59,Comedy|Drama|Romance
1785,476,Crime|Thriller
1791,276,Crime|Drama|Thriller
1792,119,Action|Crime|Thriller
1796,116,Action|Drama
1797,477,Documentary|IMAX
1798,2,Thriller
1805,478,Crime|Drama|Mystery|Thriller
1806,479,Adventure|Children|Comedy
1810,479,Comedy|Drama
1812,17,Children|Comedy|Drama
1816,195,Comedy|Drama
1817,480,Drama|Romance
1822,8,Children|Comedy
1824,481,Comedy|Thriller
1825,25,Comedy|Drama
1826,74,Adventure|Children
1829,151,Drama|Romance
1831,482,Action|Adventure|Sci-Fi
1832,483,Action|Drama
1833,15,Action|Drama|Thriller
1835,484,Drama|Fantasy|Romance
1839,11,Comedy
1840,76,Drama
1843,2,Children|Comedy
1845,11,Comedy|Mystery|Thriller
1849,485,Adventure
1854,15,Comedy|Romance
1855,5,Comedy
1856,486,Documentary
1862,91,Horror|Sci-Fi
1863,18,Comedy
1864,11,Comedy
1865,312,Documentary
1867,487,Action|Adventure
1869,15,Action|Thriller
1870,488,Comedy|Drama
1872,74,Drama
1874,489,Comedy|Romance
1875,349,Comedy
1876,32,Drama|Sci-Fi|Thriller
1878,25,Comedy|Romance
1880,490,Drama
1881,110,Adventure|Animation|Children|Fantasy|Musical
1882,491,Action|Sci-Fi|Thriller
1883,4,Comedy|Drama|Romance
1884,492,Adventure|Comedy|Drama
1887,493,Adventure|Comedy|Western
1888,494,Comedy|Drama|Romance
1889,495,Drama|Mystery|Thriller
1890,496,Drama
1894,497,Adventure|Comedy|Romance
1895,19,Comedy|Drama|Romance
1897,498,Drama|Romance
1902,499,Drama|Romance
1904,500,Comedy|Drama
1907,8,Adventure|Animation|Children|Comedy|Drama|Musical|Romance
1907,37,Adventure|Animation|Children|Comedy|Drama|Musical|Romance
1908,287,Drama|Thriller
1910,501,Comedy|Crime|Drama
1912,15,Comedy|Crime|Drama|Romance|Thriller
1913,502,Drama|Mystery
1914,503,Comedy|Drama
1917,5,Action|Romance|Sci-Fi|Thriller
1918,48,Action|Comedy|Crime|Thriller
1919,2,Children|Comedy
1920,12,Animation|Children|Fantasy|War
1921,504,Drama|Sci-Fi|Thriller
1922,505,Drama
1923,4,Comedy|Romance
1924,506,Horror|Sci-Fi
1925,507,Action|Drama|Romance|War
1927,15,Action|Drama|War
1928,258,Drama|Western
1929,91,Drama|Romance
1930,508,Drama|Romance|War
1931,91,Adventure|Drama
1934,19,Comedy|Romance
1935,4,Drama|Musical|Romance
1936,91,Drama|War
1937,32,Comedy|Drama|Musical
1940,4,Drama
1941,509,Drama
1942,19,Drama
1944,19,Drama|Romance|War
1945,19,Crime|Drama
1946,83,Drama|Romance
1947,510,Drama|Musical|Romance
1948,511,Adventure|Comedy|Romance
1950,83,Drama|Mystery
1951,512,Drama|Musical
1952,513,Drama
1954,514,Drama
1955,19,Drama
1956,32,Drama
1957,328,Drama
1958,32,Comedy|Drama
1959,15,Drama|Romance
1961,83,Drama
1962,515,Drama
1963,516,Comedy|Crime
1964,517,Drama|Mystery
1965,15,Comedy|Sci-Fi
1966,518,Comedy
1967,519,Adventure|Fantasy|Musical
1974,520,Horror|Mystery|Thriller
1975,32,Horror
1979,521,Horror
1980,522,Horror
1981,523,Horror
1982,524,Horror
1983,15,Horror
1984,15,Horror
1985,525,Horror
1986,526,Horror
1987,527,Horror
1991,83,Horror|Thriller
1992,15,Horror|Thriller
1993,15,Comedy|Horror|Thriller
1994,528,Horror|Thriller
1995,91,Horror|Thriller
1996,91,Horror|Thriller
1998,110,Horror
2000,48,Action|Comedy|Crime|Drama
2001,48,Action|Comedy|Crime|Drama
2002,48,Action|Comedy|Crime|Drama
2003,12,Comedy|Horror
2004,12,Comedy|Horror
2007,195,Comedy
2009,91,Drama|Mystery|Sci-Fi|Thriller
2010,529,Drama|Sci-Fi
2011,15,Adventure|Comedy|Sci-Fi
2012,15,Adventure|Comedy|Sci-Fi|Western
2017,187,Children|Fantasy|Musical
2018,187,Animation|Children|Drama
2020,530,Drama|Romance
2021,22,Adventure|Sci-Fi
2025,531,Drama|Romance
2026,532,Horror|Thriller
2027,421,Comedy|Crime
2028,32,Action|Drama|War
2035,187,Children|Comedy
2036,8,Children|Comedy
2037,187,Adventure|Children|Comedy
2041,187,Action|Adventure|Children|Comedy
2042,279,Children|Comedy
2043,187,Adventure|Children|Fantasy
2046,533,Adventure|Children|Sci-Fi
2050,187,Adventure|Children|Comedy
2051,187,Adventure|Children|Comedy
2052,8,Children|Comedy|Fantasy|Horror
2053,8,Children|Comedy|Sci-Fi
2054,534,Adventure|Children|Comedy|Fantasy|Sci-Fi
2056,187,Adventure|Children
2060,15,Comedy
2064,535,Documentary
2066,258,Film-Noir
2067,91,Drama|Romance|War
2070,536,Drama|Romance|Western
2071,537,Drama
2073,12,Comedy
2075,538,Drama|War
2076,362,Drama|Mystery|Thriller
2079,187,Adventure|Children|Drama
2080,187,Animation|Children|Comedy|Romance
2084,8,Children|Musical
2086,8,Drama|Fantasy
2087,187,Animation|Children|Fantasy|Musical
2088,187,Adventure|Comedy|Musical
2091,187,Children|Sci-Fi
2093,539,Adventure|Children|Fantasy
2096,187,Animation|Children|Musical
2097,187,Children|Drama|Fantasy|Mystery|Thriller
2098,187,Children|Comedy
2099,187,Adventure|Animation|Children|Musical
2100,5,Comedy|Fantasy|Romance
2101,8,Adventure|Drama
2102,540,Animation|Children|Comedy|Musical
2103,35,Adventure|Children|Fantasy|Western
2104,187,Drama
2105,541,Action|Adventure|Sci-Fi
2106,23,Drama|War
2108,2,Comedy|Romance
2110,15,Comedy|Crime|Thriller
2112,4,Crime|Drama
2115,32,Action|Adventure|Fantasy
2119,362,Horror
2120,25,Drama|Horror
2121,542,Horror|Thriller
2122,543,Horror|Thriller
2123,349,Animation|Children|Comedy|Drama|Fantasy
2126,32,Action|Crime|Mystery|Thriller
2128,544,Comedy
2130,190,Crime|Drama|Romance
2132,545,Drama
2133,546,Adventure|Comedy
2134,15,Comedy|Fantasy|Sci-Fi
2135,547,Adventure|Children|Musical
2137,32,Animation|Children
2138,303,Adventure|Animation|Children|Drama|Fantasy
2143,319,Adventure|Fantasy|Romance
2144,15,Comedy|Romance
2145,32,Comedy|Drama|Romance
2146,19,Drama|Romance
2148,347,Comedy|Fantasy|Horror
2149,523,Comedy|Fantasy|Horror
2152,433,Children|Comedy
2154,4,Drama|Romance
2159,548,Crime|Horror|Thriller
2160,549,Drama|Horror|Thriller
2163,550,Comedy|Horror
2164,474,Action|Comedy|Drama|Horror
2166,551,Crime|Drama|Romance|Thriller
2167,25,Action|Horror|Thriller
2168,19,Drama|Romance
2169,552,Comedy
2170,18,Action|Comedy
2171,17,Comedy|Drama|Romance
2174,160,Comedy|Fantasy
2176,553,Crime|Drama|Thriller
2177,15,Comedy|Thriller
2178,15,Thriller
2179,15,Thriller
2180,554,Thriller
2181,15,Drama|Mystery|Romance|Thriller
2185,110,Thriller
2186,110,Crime|Drama|Film-Noir|Thriller
2187,110,Mystery|Romance|Thriller
2188,555,Drama
2192,556,Thriller
2193,557,Action|Adventure|Fantasy
2195,140,Comedy
2196,2,Action
2199,188,Crime|Drama
2200,553,Drama
2202,4,Drama|War
2203,15,Crime|Drama|Thriller
2204,15,Mystery|Thriller
2205,258,Comedy|Romance
2206,258,Film-Noir|Mystery|Thriller
2207,558,Drama
2209,559,Crime|Thriller
2211,559,Thriller
2215,560,Comedy|Romance
2217,560,Comedy|Musical
2219,560,Mystery|Thriller
2221,560,Drama|Thriller
2222,560,Comedy
2224,561,Drama
2225,561,Drama
2231,17,Drama
2232,562,Horror|Mystery|Sci-Fi|Thriller
2235,563,Drama|War
2236,23,Drama
2237,564,Drama
2240,565,Drama
2241,168,Comedy
2242,566,Drama
2243,567,Comedy|Drama|Romance
2245,4,Comedy|Drama|Romance
2247,168,Comedy
2248,59,Comedy|Drama|Romance
2249,110,Comedy
2249,568,Comedy
2250,160,Drama
2252,19,Comedy|Drama
2253,100,Comedy|Fantasy
2255,569,Comedy
2257,570,Comedy|Romance
2259,571,Comedy|Romance
2260,297,Crime|Drama
2261,336,Comedy
2262,2,Comedy|Drama|Romance
2264,32,Comedy|Crime
2267,19,Mystery|Thriller
2269,32,Drama|Romance
2271,572,Drama
2272,15,Drama
2273,497,Action|Comedy|Crime|Thriller
2275,573,Action|Adventure|Sci-Fi
2277,574,Comedy|Drama
2278,83,Action|Crime|Thriller
2279,2,Horror|Thriller
2280,575,Crime
2281,381,Action|Crime|Drama
2282,173,Comedy|Drama
2287,110,Horror|Sci-Fi|Thriller
2290,291,Comedy|Drama
2291,4,Drama|Fantasy|Romance
2292,25,Comedy|Romance
2293,576,Drama
2294,577,Adventure|Animation|Children|Comedy|Fantasy
2297,74,Adventure|Drama|Fantasy|Romance
2298,578,Thriller
2301,254,Comedy|Musical
2302,579,Comedy
2303,32,Drama|Musical
2306,5,Comedy
2307,580,Action|Crime
2308,581,Action|Crime
2312,32,Drama
2314,582,Drama
2316,493,Drama|Fantasy|Mystery|Romance
2318,162,Comedy|Drama
2319,149,Comedy|Drama
2320,583,Drama|Thriller
2321,25,Comedy|Drama|Fantasy
2322,431,Action|Sci-Fi|War
2327,32,Fantasy|Horror|Thriller
2328,157,Horror|Western
2329,25,Crime|Drama
2331,25,Comedy|Drama|Romance
2332,584,Crime|Drama
2333,585,Drama
2336,74,Drama
2337,586,Drama
2338,445,Horror|Mystery|Thriller
2340,15,Romance
2341,66,Drama
2342,587,Comedy|Drama
2344,588,Action|Adventure|Drama|Thriller
2345,19,Drama
2348,589,Drama
2349,321,Comedy|Thriller
2350,25,Comedy
2353,5,Action|Thriller
2356,590,Comedy
2358,591,Drama|War
2361,592,Comedy
2362,593,Drama
2366,258,Action|Adventure|Fantasy|Horror
2367,22,Adventure|Fantasy|Romance|Sci-Fi|Thriller
2368,362,Adventure|Sci-Fi
2369,168,Comedy|Drama|Romance
2371,15,Comedy|Crime|Mystery
2372,15,Comedy
2373,594,Action|Adventure|Fantasy
2374,32,Comedy|Drama
2377,588,Horror|Sci-Fi
2378,328,Comedy|Crime
2379,328,Comedy|Crime
2380,595,Comedy|Crime
2381,110,Comedy|Crime
2383,110,Comedy|Crime
2384,596,Adventure|Children|Drama
2385,100,Comedy|Romance
2387,597,Comedy|Crime
2389,15,Crime|Horror|Thriller
2390,17,Comedy
2392,598,Children|Comedy|Drama
2393,32,Action|Drama|Romance|Sci-Fi
2395,5,Comedy|Drama
2396,15,Comedy|Drama|Romance
2397,599,Drama
2398,4,Comedy|Drama
2399,2,Adventure|Children|Fantasy
2400,600,Children|Drama|Fantasy
2401,110,Western
2402,121,Action|Adventure|Thriller
2404,2,Action|Adventure|Thriller|War
2406,528,Action|Adventure|Comedy|Romance
2407,528,Comedy|Sci-Fi
2408,374,Comedy|Sci-Fi
2409,514,Action|Drama
2410,514,Action|Drama
2411,514,Action|Drama
2412,83,Action|Drama
2413,601,Comedy|Crime|Mystery|Thriller
2414,12,Action|Adventure|Children|Fantasy|Mystery|Thriller
2416,168,Comedy
2417,32,Comedy|Drama
2418,2,Comedy
2419,602,Drama|Thriller
2424,110,Comedy|Romance
2429,8,Action|Adventure|Drama|Fantasy|Thriller
2430,603,Adventure|Children|Drama
2431,15,Comedy|Drama
2432,87,Drama
2434,604,Drama
2435,64,Drama
2436,605,Comedy|Drama|War
2437,606,Drama
2438,2,Comedy|Drama|Thriller
2440,607,Drama
2442,608,Drama
2443,609,Drama|Romance
2445,91,Drama
2446,12,Horror|Thriller
2447,552,Comedy|Drama
2448,15,Horror|Sci-Fi
2450,557,Adventure|Comedy|Sci-Fi
2457,610,Action|Comedy
2458,19,Comedy|Crime
2463,5,Comedy
2464,362,Horror
2465,611,Horror
2466,612,Drama
2468,613,Action|Comedy|Romance|Thriller
2469,228,Comedy|Drama
2470,32,Adventure|Comedy
2471,32,Action|Adventure|Comedy
2472,5,Comedy
2473,614,Comedy
2475,615,Action|Mystery|Thriller
2476,616,Action|War
2477,588,Adventure
2478,617,Comedy|Western
2479,478,Drama|Thriller
2479,618,Drama|Thriller
2481,619,Drama|Romance
2482,620,Comedy|Romance
2485,421,Comedy|Romance
2488,621,Drama|Horror|Thriller
2490,449,Action|Thriller
2491,21,Comedy|Romance
2492,622,Comedy|Romance
2496,623,Comedy|Romance
2497,624,Romance
2498,8,Comedy|Sci-Fi
2498,8,Comedy|Sci-Fi
2500,625,Comedy
2501,15,Drama
2502,4,Comedy|Crime
2504,32,Comedy|Drama
2505,626,Drama|Mystery|Thriller
2507,23,Comedy|Sci-Fi
2509,627,Comedy
2510,628,Comedy|Romance
2513,32,Horror
2514,32,Comedy|Horror
2517,19,Horror
2518,328,Comedy
2519,549,Drama|Horror|Thriller
2520,629,Drama
2521,15,Action|Drama|Thriller
2522,15,Drama
2523,15,Drama|Thriller
2525,630,Action|Horror|Sci-Fi
2526,631,Sci-Fi
2527,91,Action|Sci-Fi|Thriller|Western
2528,91,Action|Adventure|Sci-Fi
2529,547,Action|Drama|Sci-Fi
2530,547,Action|Sci-Fi
2531,632,Action|Sci-Fi
2532,547,Action|Sci-Fi
2533,547,Action|Sci-Fi
2534,347,Action
2535,15,Action|Drama|Thriller
2537,110,Adventure
2539,150,Comedy
2541,19,Drama
2543,633,Comedy
2545,634,Comedy
2549,635,Action|Sci-Fi
2551,18,Drama|Horror|Thriller
2552,5,Comedy
2553,636,Horror|Sci-Fi|Thriller
2555,637,Comedy
2556,17,Comedy|Drama|Romance
2558,389,Comedy|Romance
2560,638,Horror|Thriller
2561,515,Crime|Thriller
2562,639,Drama
2563,109,Drama
2566,8,Animation|Children
2569,58,Comedy|Drama|Romance
2572,640,Comedy|Romance
2573,641,Drama|Musical
2576,642,Drama
2577,230,Comedy|Drama
2580,19,Comedy|Crime
2581,189,Comedy|Romance
2583,469,Comedy|Drama
2584,643,Comedy
2586,6,Comedy|Crime|Thriller
2587,15,Comedy|Crime|Drama
2589,644,Comedy|Drama|Romance
2590,645,Drama
2597,646,Comedy|Romance
2598,647,Comedy
2599,32,Comedy
2600,191,Action|Sci-Fi|Thriller
2603,648,Drama
2605,649,Crime|Thriller
2606,650,Comedy|Horror
2607,651,Drama|Romance
2608,652,Thriller
2610,653,Drama
2612,110,Drama|Film-Noir
2613,654,Comedy|Horror|Sci-Fi
2615,5,Adventure|Sci-Fi
2616,5,Action|Crime
2623,655,Comedy
2626,656,Comedy|Drama|Romance
2627,8,Documentary|Drama
2628,557,Action|Adventure|Sci-Fi
2631,657,Comedy|Film-Noir|Thriller
2639,32,Drama
2640,658,Action|Adventure|Sci-Fi
2641,658,Action|Sci-Fi
2642,658,Action|Adventure|Sci-Fi
2643,615,Action|Adventure|Sci-Fi
2644,15,Horror
180205,15,Horror
2646,15,Horror
2647,15,Horror
2648,15,Drama|Horror|Sci-Fi
2649,15,Horror
2651,15,Horror
2653,15,Horror
2656,15,Horror|Sci-Fi
2659,32,Comedy|Documentary
2661,15,Sci-Fi
2663,659,Sci-Fi
2664,660,Horror|Sci-Fi|Thriller
2665,659,Sci-Fi
2666,661,Sci-Fi
2668,662,Horror|Sci-Fi
2669,663,War
2671,664,Comedy|Romance
2676,665,Drama|Thriller
2677,666,Documentary|Musical
2681,667,Comedy|Romance|Sci-Fi
2682,668,Drama
2682,669,Drama
2683,25,Action|Adventure|Comedy
2684,653,Comedy|Drama
2687,8,Adventure|Animation|Children|Drama
2694,19,Comedy
2699,12,Comedy|Horror
2701,376,Action|Comedy|Sci-Fi|Western
2702,76,Drama
2706,492,Comedy|Romance
2707,201,Thriller
2711,331,Drama
2712,256,Drama|Mystery|Thriller
2713,670,Horror|Thriller
2717,19,Comedy|Fantasy|Sci-Fi
2718,114,Comedy
2720,671,Action|Adventure|Children|Comedy
2721,672,Comedy|Romance
2722,673,Action|Horror|Sci-Fi|Thriller
2723,15,Action|Comedy|Fantasy
2724,201,Comedy|Romance
2725,674,Drama
2727,675,Crime|Film-Noir
2728,676,Action|Drama|Romance|War
2729,510,Drama|Romance
2730,223,Drama|Romance|War
2733,70,Adventure|Comedy|Romance
2736,15,Comedy
2737,615,Action|Drama|Thriller
2738,362,Comedy|Drama
2741,2,Action|Crime|Thriller
2743,69,Drama
2744,677,Drama
2746,160,Comedy|Horror|Musical
2750,168,Comedy|Drama
2751,362,Comedy|Drama
2752,208,Comedy|Mystery
2755,678,Drama
2756,347,Action
2757,254,Drama
2758,679,Drama
2759,19,Comedy
2767,680,Comedy
2768,681,Comedy
2770,15,Comedy
2771,682,Drama
2772,683,Comedy
2774,684,Comedy|Romance
2775,685,Drama
2777,686,Drama
2778,2,Crime|Drama|Romance|Thriller
2779,32,Comedy
2785,687,Horror
2786,168,Comedy
2787,688,Horror
2789,689,Horror
2791,32,Comedy
2792,32,Comedy
2795,110,Comedy
2796,110,Comedy
2797,690,Comedy|Drama|Fantasy|Romance
2798,15,Children|Comedy
2799,70,Comedy
2802,691,Action|Drama|Romance|Thriller
2805,11,Comedy|Romance
2806,191,Comedy|Thriller
2807,2,Action|Sci-Fi
2808,2,Action|Sci-Fi
2811,17,Comedy
2812,191,Action|Thriller
2815,2,Action|War
2816,2,Action|War
2818,188,Action|War
2820,692,Drama
2821,32,Adventure|Drama
2822,23,Adventure|Romance
2828,15,Children|Comedy
2831,693,Children|Drama
2833,694,Romance|War
2835,18,Action|Adventure|Comedy|Thriller
2836,695,Comedy
2840,696,Drama|Thriller
2841,572,Horror|Mystery|Thriller
2842,189,Crime|Drama
2845,697,Comedy|Drama
2847,19,Adventure|Drama|Romance
2849,698,Comedy|Drama
2850,699,Drama|Thriller
2851,700,Adventure|Sci-Fi|Thriller
168358,700,Sci-Fi|Thriller
2855,15,Horror
2856,549,Thriller
2857,701,Adventure|Animation|Comedy|Fantasy|Musical
2858,702,Drama|Romance
2859,703,Documentary|Musical
2860,19,Comedy
2861,15,Comedy|Drama
2862,704,Drama
2864,492,Comedy
2865,439,Comedy
2867,19,Comedy|Horror|Thriller
2870,705,Comedy
2871,110,Adventure|Drama|Thriller
2872,168,Adventure|Fantasy
2873,238,Drama|Mystery|Romance
2875,151,Drama|Mystery|Romance
2876,110,Animation|Children|Fantasy
2877,706,Musical
2878,707,Horror
2881,32,Action|Crime|Drama|Thriller
2882,626,Drama
2883,5,Comedy|Drama
2885,17,Drama|Romance
2887,626,Action|Comedy
2888,708,Comedy|Romance
2889,709,Comedy|Drama
2890,532,Action|Adventure|Comedy|Drama|War
2891,710,Comedy
2894,711,Drama|Romance
2895,187,Adventure|Drama
2896,712,Western
2899,32,Adventure|Animation|Children
2900,168,Horror|Sci-Fi
2901,303,Horror|Sci-Fi
2902,15,Horror|Mystery|Thriller
2903,15,Horror|Thriller
2904,713,Drama
2906,19,Drama|Romance
2907,714,Comedy
2908,715,Drama
2913,716,Comedy|Sci-Fi
2914,717,Comedy|Drama
2915,160,Comedy
2916,121,Action|Adventure|Sci-Fi|Thriller
2917,328,Crime|Thriller
2918,32,Comedy
2921,718,Western
2926,25,Comedy|Drama
2929,719,Drama|Romance
2932,32,Drama
2936,32,Adventure|Comedy|Romance
2939,4,Drama|Thriller
2940,19,Drama|Film-Noir|Mystery|Romance
2941,720,Musical|Romance|War
2942,32,Drama|Romance
2943,721,Drama|Romance
2945,328,Mystery
2946,722,Comedy|Musical
2947,10,Action|Adventure|Thriller
2948,83,Action|Adventure|Thriller
2949,83,Action|Adventure|Thriller
2953,4,Children|Comedy
2955,723,Drama
2956,19,Action|Crime|Thriller
2957,83,Drama
2959,6,Action|Crime|Drama|Thriller
2962,475,Comedy|Romance
2963,724,Crime|Drama
2964,725,Drama
2968,321,Adventure|Comedy|Fantasy|Sci-Fi
2970,726,Adventure|Drama
2971,19,Drama|Fantasy|Musical
2973,168,Comedy|Crime|Drama
2974,727,Horror|Thriller
2976,5,Drama
2977,728,Comedy|Drama
2978,532,Comedy|Romance
2979,25,Drama
2981,729,Documentary
2984,730,Documentary
2985,168,Action|Crime|Drama|Sci-Fi|Thriller
2986,168,Action|Crime|Sci-Fi|Thriller
2988,15,Drama
2989,83,Action|Adventure|Thriller
2990,10,Action|Adventure|Thriller
2991,83,Action|Adventure|Thriller
2992,731,Horror|Thriller
2993,10,Action|Adventure|Thriller
2995,732,Horror|Thriller
2996,733,Drama
2997,149,Comedy|Drama|Fantasy
2998,195,Drama|Romance
2999,734,Comedy
3007,735,Documentary
3008,736,Drama|Sci-Fi
3010,737,Drama
3011,516,Drama
3012,738,Comedy
3013,739,Comedy|Horror
3014,15,Comedy
3015,91,Thriller
3016,740,Horror
3017,347,Horror
3018,741,Comedy|Horror|Sci-Fi
3019,742,Crime|Drama
3020,6,Action|Drama
3023,83,Comedy|Romance
3024,347,Horror|Sci-Fi
3025,15,Western
3026,743,Comedy|Horror
3029,744,Action|Drama
3030,491,Action|Adventure
3030,745,Action|Adventure
3031,121,Comedy
3033,746,Comedy|Sci-Fi
3034,187,Adventure|Animation|Children|Comedy|Musical
3035,110,Comedy|Drama|War
3037,747,Western
3039,748,Comedy
3040,190,Comedy
3044,16,Mystery|Romance|Thriller
3045,58,Comedy|Drama
3047,349,Drama
3048,168,Comedy
3049,749,Comedy|War
3050,438,Drama
3052,99,Adventure|Comedy|Fantasy
3054,750,Adventure|Animation|Children|Fantasy|Sci-Fi
3055,751,Thriller
3056,752,Crime|Drama|Thriller
3061,32,Comedy|Musical
3063,25,Drama|Thriller
3066,4,Action|Drama|War
3071,110,Comedy|Drama
3072,753,Comedy|Romance
3074,754,Western
3075,755,Drama|Horror
3076,756,Comedy
3078,757,Drama
3079,758,Comedy|Drama|Romance
3080,759,Drama|Sci-Fi
3081,32,Fantasy|Horror|Mystery|Romance
3086,760,Children|Comedy|Fantasy|Musical
3087,32,Comedy|Fantasy|Romance
3088,334,Comedy|Fantasy
3090,761,Drama
3091,491,Drama|War
3093,110,Drama|Western
3094,105,Drama|Romance
3096,334,Comedy
3099,19,Comedy|Drama|Romance
3101,32,Drama|Thriller
3102,762,Crime|Romance|Thriller
3103,763,Drama|Romance
3104,764,Action|Comedy|Crime|Thriller
3105,765,Drama|Mystery
3106,4,Drama|Romance
3107,124,Action|Drama
3110,5,Drama
3111,2,Drama
3113,655,Action|Fantasy|Horror|Mystery|Thriller
3114,1,Adventure|Animation|Children|Comedy|Fantasy
3115,91,Drama
3116,766,Drama
3117,162,Drama|Romance|War
3118,64,Drama
3122,110,Drama|Romance|Western
3127,767,Comedy|Drama
